Year,Age,Immunization,Immunization_Count
2010,8,Pertussis,103
2010,8,Polio,56
2010,8,Human Papilloma Virus,0
2010,8,Varicella,147
2010,8,Measles,31
2010,8,Mumps,31
2010,8,Rubella,31
2010,8,Influenza,451
2010,8,Rotavirus,0
2010,8,Hib,
2010,8,Pneumococcal,
2010,8,Hepatitis A,118
2010,8,Meningococcal,
2010,9,Hepatitis B,60
2010,9,Diphtheria,218
2010,9,Tetanus,218
2010,9,Pertussis,188
2010,9,Polio,58
2010,9,Human Papilloma Virus,315
2010,9,Varicella,216
2010,9,Measles,43
2010,9,Mumps,43
2010,9,Rubella,44
2010,9,Influenza,525
2010,9,Rotavirus,0
2010,9,Hib,
2010,9,Pneumococcal,
2010,9,Hepatitis A,149
2010,9,Meningococcal,11
2010,10,Hepatitis B,84
2010,10,Diphtheria,690
2010,10,Tetanus,690
2010,10,Pertussis,662
2010,10,Polio,93
2010,10,Human Papilloma Virus,496
2010,10,Varicella,338
2010,10,Measles,62
2010,10,Mumps,61
2010,10,Rubella,61
2010,10,Influenza,630
2010,10,Rotavirus,0
2010,10,Hib,
2010,10,Pneumococcal,16
2010,10,Hepatitis A,179
2010,10,Meningococcal,83
2010,11,Hepatitis B,136
2010,11,Diphtheria,2281
2010,11,Tetanus,2281
2010,11,Pertussis,2229
2010,11,Polio,140
2010,11,Human Papilloma Virus,2339
2010,11,Varicella,603
2010,11,Measles,89
2010,11,Mumps,89
2010,11,Rubella,89
2010,11,Influenza,967
2010,11,Rotavirus,0
2010,11,Hib,
2010,11,Pneumococcal,26
2010,11,Hepatitis A,235
2010,11,Meningococcal,2202
2010,12,Hepatitis B,189
2010,12,Diphtheria,1951
2010,12,Tetanus,1951
2010,12,Pertussis,1905
2010,12,Polio,158
2010,12,Human Papilloma Virus,2351
2010,12,Varicella,702
2010,12,Measles,83
2010,12,Mumps,83
2010,12,Rubella,83
2010,12,Influenza,987
2010,12,Rotavirus,0
2010,12,Hib,12
2010,12,Pneumococcal,11
2010,12,Hepatitis A,251
2010,12,Meningococcal,1699
2010,13,Hepatitis B,162
2010,13,Diphtheria,1423
2010,13,Tetanus,1423
2010,13,Pertussis,1390
2010,13,Polio,151
2010,13,Human Papilloma Virus,1850
2010,13,Varicella,635
2010,13,Measles,97
2010,13,Mumps,97
2010,13,Rubella,97
2010,13,Influenza,830
2010,13,Rotavirus,0
2010,13,Hib,
2010,13,Pneumococcal,22
2010,13,Hepatitis A,225
2010,13,Meningococcal,1120
2010,14,Hepatitis B,145
2010,14,Diphtheria,1229
2010,14,Tetanus,1229
2010,14,Pertussis,1174
2010,14,Polio,150
2010,14,Human Papilloma Virus,1701
2010,14,Varicella,522
2010,14,Measles,104
2010,14,Mumps,104
2010,14,Rubella,104
2010,14,Influenza,799
2010,14,Rotavirus,0
2010,14,Hib,
2010,14,Pneumococcal,15
2010,14,Hepatitis A,234
2010,14,Meningococcal,890
2010,15,Hepatitis B,151
2010,15,Diphtheria,1003
2010,15,Tetanus,1003
2010,15,Pertussis,958
2010,15,Polio,123
2010,15,Human Papilloma Virus,1582
2010,15,Varicella,514
2010,15,Measles,93
2010,15,Mumps,93
2010,15,Rubella,94
2010,15,Influenza,846
2010,15,Rotavirus,0
2010,15,Hib,
2010,15,Pneumococcal,12
2010,15,Hepatitis A,248
2010,15,Meningococcal,756
2010,16,Hepatitis B,126
2010,16,Diphtheria,936
2010,16,Tetanus,936
2010,16,Pertussis,890
2010,16,Polio,128
2010,16,Human Papilloma Virus,1488
2010,16,Varicella,452
2010,16,Measles,90
2010,16,Mumps,90
2010,16,Rubella,90
2010,16,Influenza,743
2010,16,Rotavirus,0
2010,16,Hib,
2010,16,Pneumococcal,
2010,16,Hepatitis A,272
2010,16,Meningococcal,883
2010,17,Hepatitis B,100
2010,17,Diphtheria,736
2010,17,Tetanus,736
2010,17,Pertussis,704
2010,17,Polio,90
2010,17,Human Papilloma Virus,1087
2010,17,Varicella,314
2010,17,Measles,62
2010,17,Mumps,62
2010,17,Rubella,62
2010,17,Influenza,539
2010,17,Rotavirus,0
2010,17,Hib,
2010,17,Pneumococcal,
2010,17,Hepatitis A,201
2010,17,Meningococcal,631
2010,18,Hepatitis B,63
2010,18,Diphtheria,277
2010,18,Tetanus,277
2010,18,Pertussis,257
2010,18,Polio,43
2010,18,Human Papilloma Virus,453
2010,18,Varicella,104
2010,18,Measles,42
2010,18,Mumps,42
2010,18,Rubella,42
2010,18,Influenza,195
2010,18,Rotavirus,0
2010,18,Hib,
2010,18,Pneumococcal,
2010,18,Hepatitis A,94
2010,18,Meningococcal,213
2010,19,Hepatitis B,0
2010,19,Diphtheria,0
2010,19,Tetanus,0
2010,19,Pertussis,0
2010,19,Polio,0
2010,19,Human Papilloma Virus,0
2010,19,Varicella,0
2010,19,Measles,0
2010,19,Mumps,0
2010,19,Rubella,0
2010,19,Influenza,0
2010,19,Rotavirus,0
2010,19,Hib,0
2010,19,Pneumococcal,0
2010,19,Hepatitis A,0
2010,19,Meningococcal,0
2010,20,Hepatitis B,0
2010,20,Diphtheria,0
2010,20,Tetanus,0
2010,20,Pertussis,0
2010,20,Polio,0
2010,20,Human Papilloma Virus,0
2010,20,Varicella,0
2010,20,Measles,0
2010,20,Mumps,0
2010,20,Rubella,0
2010,20,Influenza,0
2010,20,Rotavirus,0
2010,20,Hib,0
2010,20,Pneumococcal,0
2010,20,Hepatitis A,0
2010,20,Meningococcal,0
2010,Unknown,Hepatitis B,0
2010,Unknown,Diphtheria,0
2010,Unknown,Tetanus,0
2010,Unknown,Pertussis,0
2010,Unknown,Polio,0
2010,Unknown,Human Papilloma Virus,0
2010,Unknown,Varicella,0
2010,Unknown,Measles,0
2010,Unknown,Mumps,0
2010,Unknown,Rubella,0
2010,Unknown,Influenza,0
2010,Unknown,Rotavirus,0
2010,Unknown,Hib,0
2010,Unknown,Pneumococcal,0
2010,Unknown,Hepatitis A,0
2010,Unknown,Meningococcal,0
2011,0,Hepatitis B,328466
2011,0,Diphtheria,416243
2011,0,Tetanus,416243
2011,0,Pertussis,415639
2011,0,Polio,409076
2011,0,Human Papilloma Virus,0
2011,0,Varicella,0
2011,0,Measles,0
2011,0,Mumps,0
2011,0,Rubella,0
2011,0,Influenza,63986
2011,0,Rotavirus,350302
2011,0,Hib,413398
2011,0,Pneumococcal,405488
2011,0,Hepatitis A,0
2011,0,Meningococcal,0
2011,1,Hepatitis B,55276
2011,1,Diphtheria,169716
2011,1,Tetanus,169716
2011,1,Pertussis,169219
2011,1,Polio,88362
2011,1,Human Papilloma Virus,0
2011,1,Varicella,131378
2011,1,Measles,134054
2011,1,Mumps,133999
2011,1,Rubella,134190
2011,1,Influenza,110565
2011,1,Rotavirus,0
2011,1,Hib,168926
2011,1,Pneumococcal,170747
2011,1,Hepatitis A,164920
2011,1,Meningococcal,0
2011,2,Hepatitis B,6167
2011,2,Diphtheria,30113
2011,2,Tetanus,30113
2011,2,Pertussis,29974
2011,2,Polio,10779
2011,2,Human Papilloma Virus,0
2011,2,Varicella,9660
2011,2,Measles,9369
2011,2,Mumps,9361
2011,2,Rubella,9389
2011,2,Influenza,58795
2011,2,Rotavirus,0
2011,2,Hib,23838
2011,2,Pneumococcal,25290
2011,2,Hepatitis A,75419
2011,2,Meningococcal,440
2011,3,Hepatitis B,3737
2011,3,Diphtheria,10799
2011,3,Tetanus,10799
2011,3,Pertussis,10720
2011,3,Polio,5953
2011,3,Human Papilloma Virus,0
2011,3,Varicella,6975
2011,3,Measles,5913
2011,3,Mumps,5903
2011,3,Rubella,5915
2011,3,Influenza,47380
2011,3,Rotavirus,0
2011,3,Hib,10067
2011,3,Pneumococcal,23001
2011,3,Hepatitis A,20432
2011,3,Meningococcal,248
2011,4,Hepatitis B,4254
2011,4,Diphtheria,118110
2011,4,Tetanus,118110
2011,4,Pertussis,117944
2011,4,Polio,115174
2011,4,Human Papilloma Virus,0
2011,4,Varicella,107145
2011,4,Measles,113690
2011,4,Mumps,113597
2011,4,Rubella,113675
2011,4,Influenza,47255
2011,4,Rotavirus,0
2011,4,Hib,15442
2011,4,Pneumococcal,28322
2011,4,Hepatitis A,12504
2011,4,Meningococcal,354
2011,5,Hepatitis B,2797
2011,5,Diphtheria,21880
2011,5,Tetanus,21880
2011,5,Pertussis,21823
2011,5,Polio,20907
2011,5,Human Papilloma Virus,0
2011,5,Varicella,21147
2011,5,Measles,20615
2011,5,Mumps,20598
2011,5,Rubella,20610
2011,5,Influenza,34171
2011,5,Rotavirus,0
2011,5,Hib,2413
2011,5,Pneumococcal,4902
2011,5,Hepatitis A,7522
2011,5,Meningococcal,227
2011,6,Hepatitis B,3049
2011,6,Diphtheria,7726
2011,6,Tetanus,7726
2011,6,Pertussis,7673
2011,6,Polio,5993
2011,6,Human Papilloma Virus,0
2011,6,Varicella,6282
2011,6,Measles,4378
2011,6,Mumps,4370
2011,6,Rubella,4381
2011,6,Influenza,34224
2011,6,Rotavirus,0
2011,6,Hib,2769
2011,6,Pneumococcal,3276
2011,6,Hepatitis A,5536
2011,6,Meningococcal,873
2011,7,Hepatitis B,1177
2011,7,Diphtheria,3833
2011,7,Tetanus,3833
2011,7,Pertussis,3535
2011,7,Polio,2000
2011,7,Human Papilloma Virus,0
2011,7,Varicella,2873
2011,7,Measles,1502
2011,7,Mumps,1499
2011,7,Rubella,1501
2011,7,Influenza,24731
2011,7,Rotavirus,0
2011,7,Hib,180
2011,7,Pneumococcal,248
2011,7,Hepatitis A,3353
2011,7,Meningococcal,204
2011,8,Hepatitis B,1280
2011,8,Diphtheria,3589
2011,8,Tetanus,3589
2011,8,Pertussis,3182
2011,8,Polio,1936
2011,8,Human Papilloma Virus,0
2011,8,Varicella,2855
2011,8,Measles,1364
2011,8,Mumps,1360
2011,8,Rubella,1362
2011,8,Influenza,22331
2011,8,Rotavirus,0
2011,8,Hib,105
2011,8,Pneumococcal,227
2011,8,Hepatitis A,3228
2011,8,Meningococcal,187
2011,9,Hepatitis B,1480
2011,9,Diphtheria,5230
2011,9,Tetanus,5230
2011,9,Pertussis,4905
2011,9,Polio,1661
2011,9,Human Papilloma Virus,7365
2011,9,Varicella,3853
2011,9,Measles,1144
2011,9,Mumps,1144
2011,9,Rubella,1147
2011,9,Influenza,19915
2011,9,Rotavirus,0
2011,9,Hib,110
2011,9,Pneumococcal,162
2011,9,Hepatitis A,3292
2011,9,Meningococcal,382
2011,10,Hepatitis B,1948
2011,10,Diphtheria,21772
2011,10,Tetanus,21772
2011,10,Pertussis,21193
2011,10,Polio,1994
2011,10,Human Papilloma Virus,12236
2011,10,Varicella,6281
2011,10,Measles,1313
2011,10,Mumps,1308
2011,10,Rubella,1316
2011,10,Influenza,18862
2011,10,Rotavirus,0
2011,10,Hib,322
2011,10,Pneumococcal,398
2011,10,Hepatitis A,3748
2011,10,Meningococcal,2768
2011,11,Hepatitis B,2944
2011,11,Diphtheria,52318
2011,11,Tetanus,52318
2011,11,Pertussis,51358
2011,11,Polio,2454
2011,11,Human Papilloma Virus,53150
2011,11,Varicella,11948
2011,11,Measles,1572
2011,11,Mumps,1559
2011,11,Rubella,1568
2011,11,Influenza,22419
2011,11,Rotavirus,0
2011,11,Hib,249
2011,11,Pneumococcal,456
2011,11,Hepatitis A,5484
2011,11,Meningococcal,53081
2011,12,Hepatitis B,3356
2011,12,Diphtheria,31840
2011,12,Tetanus,31840
2011,12,Pertussis,31213
2011,12,Polio,2310
2011,12,Human Papilloma Virus,48455
2011,12,Varicella,12175
2011,12,Measles,1594
2011,12,Mumps,1582
2011,12,Rubella,1593
2011,12,Influenza,18655
2011,12,Rotavirus,0
2011,12,Hib,180
2011,12,Pneumococcal,309
2011,12,Hepatitis A,6394
2011,12,Meningococcal,30572
2011,13,Hepatitis B,3463
2011,13,Diphtheria,21388
2011,13,Tetanus,21388
2011,13,Pertussis,20923
2011,13,Polio,2233
2011,13,Human Papilloma Virus,38701
2011,13,Varicella,10250
2011,13,Measles,1459
2011,13,Mumps,1453
2011,13,Rubella,1465
2011,13,Influenza,16860
2011,13,Rotavirus,0
2011,13,Hib,136
2011,13,Pneumococcal,269
2011,13,Hepatitis A,6200
2011,13,Meningococcal,19295
2011,14,Hepatitis B,3630
2011,14,Diphtheria,19390
2011,14,Tetanus,19390
2011,14,Pertussis,18951
2011,14,Polio,2436
2011,14,Human Papilloma Virus,37141
2011,14,Varicella,9944
2011,14,Measles,1591
2011,14,Mumps,1583
2011,14,Rubella,1594
2011,14,Influenza,16613
2011,14,Rotavirus,0
2011,14,Hib,114
2011,14,Pneumococcal,247
2011,14,Hepatitis A,7446
2011,14,Meningococcal,16895
2011,15,Hepatitis B,3512
2011,15,Diphtheria,19200
2011,15,Tetanus,19200
2011,15,Pertussis,18676
2011,15,Polio,2481
2011,15,Human Papilloma Virus,34452
2011,15,Varicella,9456
2011,15,Measles,1635
2011,15,Mumps,1633
2011,15,Rubella,1637
2011,15,Influenza,16779
2011,15,Rotavirus,0
2011,15,Hib,128
2011,15,Pneumococcal,241
2011,15,Hepatitis A,8164
2011,15,Meningococcal,15664
2011,16,Hepatitis B,3601
2011,16,Diphtheria,21028
2011,16,Tetanus,21028
2011,16,Pertussis,19746
2011,16,Polio,2673
2011,16,Human Papilloma Virus,33157
2011,16,Varicella,9086
2011,16,Measles,1672
2011,16,Mumps,1658
2011,16,Rubella,1662
2011,16,Influenza,15935
2011,16,Rotavirus,0
2011,16,Hib,126
2011,16,Pneumococcal,299
2011,16,Hepatitis A,9074
2011,16,Meningococcal,27561
2011,17,Hepatitis B,2649
2011,17,Diphtheria,19356
2011,17,Tetanus,19356
2011,17,Pertussis,18426
2011,17,Polio,2443
2011,17,Human Papilloma Virus,28029
2011,17,Varicella,7783
2011,17,Measles,1543
2011,17,Mumps,1539
2011,17,Rubella,1542
2011,17,Influenza,13578
2011,17,Rotavirus,0
2011,17,Hib,112
2011,17,Pneumococcal,206
2011,17,Hepatitis A,8169
2011,17,Meningococcal,21458
2011,18,Hepatitis B,1407
2011,18,Diphtheria,7392
2011,18,Tetanus,7392
2011,18,Pertussis,7098
2011,18,Polio,1186
2011,18,Human Papilloma Virus,11021
2011,18,Varicella,2728
2011,18,Measles,970
2011,18,Mumps,965
2011,18,Rubella,965
2011,18,Influenza,6278
2011,18,Rotavirus,0
2011,18,Hib,54
2011,18,Pneumococcal,109
2011,18,Hepatitis A,3058
2011,18,Meningococcal,7670
2011,19,Hepatitis B,154
2011,19,Diphtheria,1100
2011,19,Tetanus,1100
2011,19,Pertussis,1043
2011,19,Polio,68
2011,19,Human Papilloma Virus,1667
2011,19,Varicella,263
2011,19,Measles,60
2011,19,Mumps,57
2011,19,Rubella,58
2011,19,Influenza,1698
2011,19,Rotavirus,0
2011,19,Hib,20
2011,19,Pneumococcal,35
2011,19,Hepatitis A,282
2011,19,Meningococcal,993
2011,20,Hepatitis B,583
2011,20,Diphtheria,1522
2011,20,Tetanus,1522
2011,20,Pertussis,1475
2011,20,Polio,564
2011,20,Human Papilloma Virus,1139
2011,20,Varicella,500
2011,20,Measles,340
2011,20,Mumps,339
2011,20,Rubella,339
2011,20,Influenza,1454
2011,20,Rotavirus,0
2011,20,Hib,462
2011,20,Pneumococcal,493
2011,20,Hepatitis A,463
2011,20,Meningococcal,634
2011,Unknown,Hepatitis B,435
2011,Unknown,Diphtheria,659
2011,Unknown,Tetanus,659
2011,Unknown,Pertussis,656
2011,Unknown,Polio,566
2011,Unknown,Human Papilloma Virus,78
2011,Unknown,Varicella,103
2011,Unknown,Measles,82
2011,Unknown,Mumps,82
2011,Unknown,Rubella,84
2011,Unknown,Influenza,201
2011,Unknown,Rotavirus,0
2011,Unknown,Hib,567
2011,Unknown,Pneumococcal,577
2011,Unknown,Hepatitis A,113
2011,Unknown,Meningococcal,46
2011,0,Hepatitis B,97632
2011,0,Diphtheria,116061
2011,0,Tetanus,116061
2011,0,Pertussis,115913
2011,0,Polio,114835
2011,0,Human Papilloma Virus,0
2011,0,Varicella,0
2011,0,Measles,0
2011,0,Mumps,0
2011,0,Rubella,0
2011,0,Influenza,7380
2011,0,Rotavirus,103744
2011,0,Hib,115094
2011,0,Pneumococcal,111988
2011,0,Hepatitis A,0
2011,0,Meningococcal,0
2011,1,Hepatitis B,5880
2011,1,Diphtheria,17815
2011,1,Tetanus,17815
2011,1,Pertussis,17760
2011,1,Polio,9479
2011,1,Human Papilloma Virus,0
2011,1,Varicella,13647
2011,1,Measles,13833
2011,1,Mumps,13828
2011,1,Rubella,13899
2011,1,Influenza,11053
2011,1,Rotavirus,0
2011,1,Hib,17495
2011,1,Pneumococcal,17653
2011,1,Hepatitis A,16156
2011,1,Meningococcal,0
2011,2,Hepatitis B,847
2011,2,Diphtheria,3573
2011,2,Tetanus,3573
2011,2,Pertussis,3552
2011,2,Polio,1547
2011,2,Human Papilloma Virus,0
2011,2,Varicella,1204
2011,2,Measles,1193
2011,2,Mumps,1191
2011,2,Rubella,1196
2011,2,Influenza,5896
2011,2,Rotavirus,0
2011,2,Hib,2961
2011,2,Pneumococcal,3055
2011,2,Hepatitis A,8807
2011,2,Meningococcal,33
2011,3,Hepatitis B,540
2011,3,Diphtheria,1378
2011,3,Tetanus,1378
2011,3,Pertussis,1368
2011,3,Polio,797
2011,3,Human Papilloma Virus,0
2011,3,Varicella,803
2011,3,Measles,656
2011,3,Mumps,655
2011,3,Rubella,657
2011,3,Influenza,4881
2011,3,Rotavirus,0
2011,3,Hib,1297
2011,3,Pneumococcal,2657
2011,3,Hepatitis A,2809
2011,3,Meningococcal,14
2011,4,Hepatitis B,489
2011,4,Diphtheria,11760
2011,4,Tetanus,11760
2011,4,Pertussis,11748
2011,4,Polio,11478
2011,4,Human Papilloma Virus,0
2011,4,Varicella,10272
2011,4,Measles,11084
2011,4,Mumps,11077
2011,4,Rubella,11086
2011,4,Influenza,4575
2011,4,Rotavirus,0
2011,4,Hib,1734
2011,4,Pneumococcal,2760
2011,4,Hepatitis A,1447
2011,4,Meningococcal,26
2011,5,Hepatitis B,350
2011,5,Diphtheria,2964
2011,5,Tetanus,2964
2011,5,Pertussis,2960
2011,5,Polio,2822
2011,5,Human Papilloma Virus,0
2011,5,Varicella,2788
2011,5,Measles,2788
2011,5,Mumps,2787
2011,5,Rubella,2789
2011,5,Influenza,3128
2011,5,Rotavirus,0
2011,5,Hib,295
2011,5,Pneumococcal,458
2011,5,Hepatitis A,902
2011,5,Meningococcal,14
2011,6,Hepatitis B,137
2011,6,Diphtheria,519
2011,6,Tetanus,519
2011,6,Pertussis,514
2011,6,Polio,414
2011,6,Human Papilloma Virus,0
2011,6,Varicella,598
2011,6,Measles,393
2011,6,Mumps,392
2011,6,Rubella,393
2011,6,Influenza,3015
2011,6,Rotavirus,0
2011,6,Hib,41
2011,6,Pneumococcal,65
2011,6,Hepatitis A,459
2011,6,Meningococcal,17
2011,7,Hepatitis B,122
2011,7,Diphtheria,444
2011,7,Tetanus,444
2011,7,Pertussis,407
2011,7,Polio,207
2011,7,Human Papilloma Virus,0
2011,7,Varicella,303
2011,7,Measles,171
2011,7,Mumps,170
2011,7,Rubella,172
2011,7,Influenza,2385
2011,7,Rotavirus,0
2011,7,Hib,20
2011,7,Pneumococcal,22
2011,7,Hepatitis A,367
2011,7,Meningococcal,12
2011,8,Hepatitis B,110
2011,8,Diphtheria,359
2011,8,Tetanus,359
2011,8,Pertussis,329
2011,8,Polio,170
2011,8,Human Papilloma Virus,0
2011,8,Varicella,278
2011,8,Measles,131
2011,8,Mumps,130
2011,8,Rubella,130
2011,8,Influenza,2057
2011,8,Rotavirus,0
2011,8,Hib,
2011,8,Pneumococcal,20
2011,8,Hepatitis A,307
2011,8,Meningococcal,16
2011,9,Hepatitis B,82
2011,9,Diphtheria,560
2011,9,Tetanus,560
2011,9,Pertussis,540
2011,9,Polio,135
2011,9,Human Papilloma Virus,518
2011,9,Varicella,376
2011,9,Measles,110
2011,9,Mumps,110
2011,9,Rubella,112
2011,9,Influenza,1911
2011,9,Rotavirus,0
2011,9,Hib,
2011,9,Pneumococcal,
2011,9,Hepatitis A,270
2011,9,Meningococcal,22
2011,10,Hepatitis B,88
2011,10,Diphtheria,2056
2011,10,Tetanus,2056
2011,10,Pertussis,2007
2011,10,Polio,129
2011,10,Human Papilloma Virus,961
2011,10,Varicella,617
2011,10,Measles,108
2011,10,Mumps,108
2011,10,Rubella,108
2011,10,Influenza,1768
2011,10,Rotavirus,0
2011,10,Hib,
2011,10,Pneumococcal,12
2011,10,Hepatitis A,260
2011,10,Meningococcal,296
2011,11,Hepatitis B,119
2011,11,Diphtheria,4557
2011,11,Tetanus,4557
2011,11,Pertussis,4468
2011,11,Polio,181
2011,11,Human Papilloma Virus,4067
2011,11,Varicella,1152
2011,11,Measles,118
2011,11,Mumps,118
2011,11,Rubella,121
2011,11,Influenza,1964
2011,11,Rotavirus,0
2011,11,Hib,19
2011,11,Pneumococcal,31
2011,11,Hepatitis A,425
2011,11,Meningococcal,4417
2011,12,Hepatitis B,134
2011,12,Diphtheria,3107
2011,12,Tetanus,3107
2011,12,Pertussis,3051
2011,12,Polio,153
2011,12,Human Papilloma Virus,3823
2011,12,Varicella,1116
2011,12,Measles,150
2011,12,Mumps,150
2011,12,Rubella,150
2011,12,Influenza,1681
2011,12,Rotavirus,0
2011,12,Hib,15
2011,12,Pneumococcal,26
2011,12,Hepatitis A,440
2011,12,Meningococcal,2642
2011,13,Hepatitis B,121
2011,13,Diphtheria,2214
2011,13,Tetanus,2214
2011,13,Pertussis,2166
2011,13,Polio,137
2011,13,Human Papilloma Virus,3314
2011,13,Varicella,1011
2011,13,Measles,118
2011,13,Mumps,118
2011,13,Rubella,121
2011,13,Influenza,1655
2011,13,Rotavirus,0
2011,13,Hib,
2011,13,Pneumococcal,24
2011,13,Hepatitis A,456
2011,13,Meningococcal,1799
2011,14,Hepatitis B,130
2011,14,Diphtheria,1947
2011,14,Tetanus,1947
2011,14,Pertussis,1916
2011,14,Polio,165
2011,14,Human Papilloma Virus,3025
2011,14,Varicella,953
2011,14,Measles,133
2011,14,Mumps,133
2011,14,Rubella,133
2011,14,Influenza,1546
2011,14,Rotavirus,0
2011,14,Hib,
2011,14,Pneumococcal,20
2011,14,Hepatitis A,601
2011,14,Meningococcal,1504
2011,15,Hepatitis B,189
2011,15,Diphtheria,2034
2011,15,Tetanus,2034
2011,15,Pertussis,1990
2011,15,Polio,187
2011,15,Human Papilloma Virus,2843
2011,15,Varicella,956
2011,15,Measles,131
2011,15,Mumps,131
2011,15,Rubella,131
2011,15,Influenza,1661
2011,15,Rotavirus,0
2011,15,Hib,
2011,15,Pneumococcal,14
2011,15,Hepatitis A,703
2011,15,Meningococcal,1397
2011,16,Hepatitis B,165
2011,16,Diphtheria,2197
2011,16,Tetanus,2197
2011,16,Pertussis,2147
2011,16,Polio,215
2011,16,Human Papilloma Virus,2718
2011,16,Varicella,904
2011,16,Measles,134
2011,16,Mumps,133
2011,16,Rubella,133
2011,16,Influenza,1547
2011,16,Rotavirus,0
2011,16,Hib,
2011,16,Pneumococcal,15
2011,16,Hepatitis A,781
2011,16,Meningococcal,2329
2011,17,Hepatitis B,170
2011,17,Diphtheria,2044
2011,17,Tetanus,2044
2011,17,Pertussis,2002
2011,17,Polio,203
2011,17,Human Papilloma Virus,2487
2011,17,Varicella,792
2011,17,Measles,134
2011,17,Mumps,134
2011,17,Rubella,134
2011,17,Influenza,1414
2011,17,Rotavirus,0
2011,17,Hib,11
2011,17,Pneumococcal,17
2011,17,Hepatitis A,766
2011,17,Meningococcal,1944
2011,18,Hepatitis B,71
2011,18,Diphtheria,715
2011,18,Tetanus,715
2011,18,Pertussis,697
2011,18,Polio,51
2011,18,Human Papilloma Virus,885
2011,18,Varicella,243
2011,18,Measles,40
2011,18,Mumps,40
2011,18,Rubella,40
2011,18,Influenza,615
2011,18,Rotavirus,0
2011,18,Hib,
2011,18,Pneumococcal,
2011,18,Hepatitis A,240
2011,18,Meningococcal,664
2011,19,Hepatitis B,
2011,19,Diphtheria,181
2011,19,Tetanus,181
2011,19,Pertussis,174
2011,19,Polio,
2011,19,Human Papilloma Virus,180
2011,19,Varicella,46
2011,19,Measles,
2011,19,Mumps,
2011,19,Rubella,
2011,19,Influenza,243
2011,19,Rotavirus,0
2011,19,Hib,
2011,19,Pneumococcal,
2011,19,Hepatitis A,34
2011,19,Meningococcal,131
2011,20,Hepatitis B,
2011,20,Diphtheria,111
2011,20,Tetanus,111
2011,20,Pertussis,109
2011,20,Polio,
2011,20,Human Papilloma Virus,94
2011,20,Varicella,25
2011,20,Measles,
2011,20,Mumps,
2011,20,Rubella,
2011,20,Influenza,143
2011,20,Rotavirus,0
2011,20,Hib,0
2011,20,Pneumococcal,
2011,20,Hepatitis A,13
2011,20,Meningococcal,63
2011,Unknown,Hepatitis B,0
2011,Unknown,Diphtheria,0
2011,Unknown,Tetanus,0
2011,Unknown,Pertussis,0
2011,Unknown,Polio,0
2011,Unknown,Human Papilloma Virus,0
2011,Unknown,Varicella,0
2011,Unknown,Measles,0
2011,Unknown,Mumps,0
2011,Unknown,Rubella,0
2011,Unknown,Influenza,0
2011,Unknown,Rotavirus,0
2011,Unknown,Hib,0
2011,Unknown,Pneumococcal,0
2011,Unknown,Hepatitis A,0
2011,Unknown,Meningococcal,0
2011,0,Hepatitis B,45464
2011,0,Diphtheria,49926
2011,0,Tetanus,49926
2011,0,Pertussis,49865
2011,0,Polio,49360
2011,0,Human Papilloma Virus,0
2011,0,Varicella,0
2011,0,Measles,0
2011,0,Mumps,0
2011,0,Rubella,0
2011,0,Influenza,3392
2011,0,Rotavirus,43797
2011,0,Hib,49623
2011,0,Pneumococcal,47811
2011,0,Hepatitis A,0
2011,0,Meningococcal,0
2011,1,Hepatitis B,3774
2011,1,Diphtheria,12167
2011,1,Tetanus,12167
2011,1,Pertussis,12140
2011,1,Polio,6173
2011,1,Human Papilloma Virus,0
2011,1,Varicella,9341
2011,1,Measles,9562
2011,1,Mumps,9561
2011,1,Rubella,9577
2011,1,Influenza,6251
2011,1,Rotavirus,0
2011,1,Hib,12011
2011,1,Pneumococcal,11863
2011,1,Hepatitis A,11384
2011,1,Meningococcal,0
2011,2,Hepatitis B,542
2011,2,Diphtheria,2426
2011,2,Tetanus,2426
2011,2,Pertussis,2412
2011,2,Polio,898
2011,2,Human Papilloma Virus,0
2011,2,Varicella,1007
2011,2,Measles,868
2011,2,Mumps,868
2011,2,Rubella,871
2011,2,Influenza,2950
2011,2,Rotavirus,0
2011,2,Hib,1985
2011,2,Pneumococcal,2104
2011,2,Hepatitis A,5399
2011,2,Meningococcal,39
2011,3,Hepatitis B,431
2011,3,Diphtheria,1202
2011,3,Tetanus,1202
2011,3,Pertussis,1198
2011,3,Polio,605
2011,3,Human Papilloma Virus,0
2011,3,Varicella,739
2011,3,Measles,554
2011,3,Mumps,553
2011,3,Rubella,553
2011,3,Influenza,2273
2011,3,Rotavirus,0
2011,3,Hib,1163
2011,3,Pneumococcal,2126
2011,3,Hepatitis A,2176
2011,3,Meningococcal,20
2011,4,Hepatitis B,587
2011,4,Diphtheria,9942
2011,4,Tetanus,9942
2011,4,Pertussis,9925
2011,4,Polio,9645
2011,4,Human Papilloma Virus,0
2011,4,Varicella,8910
2011,4,Measles,9717
2011,4,Mumps,9708
2011,4,Rubella,9712
2011,4,Influenza,2556
2011,4,Rotavirus,0
2011,4,Hib,1761
2011,4,Pneumococcal,2779
2011,4,Hepatitis A,2028
2011,4,Meningococcal,33
2011,5,Hepatitis B,513
2011,5,Diphtheria,3135
2011,5,Tetanus,3135
2011,5,Pertussis,3133
2011,5,Polio,3035
2011,5,Human Papilloma Virus,0
2011,5,Varicella,3006
2011,5,Measles,3140
2011,5,Mumps,3139
